event_year,site,lat,lon,discrepancy,logger_series,median_depth_m,position_rule,prediction,fold,scheme,range_km
2022,Sand Bank No7,-13.4363,143.9722,-4.078812431810763,1,,shallow_preferred,-1.030181198521806,2022,leave_event_out,200.0
2022,Seaforth Island,-20.4685,149.0389,1.3896108603220183,1,,shallow_preferred,0.592710754540742,2022,leave_event_out,200.0
2022,Shute and Tancred Islands,-20.3009,148.7983,1.2805066431930934,1,,shallow_preferred,0.29332649337587774,2022,leave_event_out,200.0
2022,Small Lagoon Reef,-21.8678,152.5239,-0.49,1,,shallow_preferred,-0.20820640147673095,2022,leave_event_out,200.0
2022,Snake Reef,-22.0232,152.1928,0.2680475636644979,1,,shallow_preferred,-0.21488034018959973,2022,leave_event_out,200.0
2022,Snapper Island North,-16.2924,145.4969,4.223499478603828,1,,shallow_preferred,1.0870799798540969,2022,leave_event_out,200.0
2022,St Crispin Reef,-16.0733,145.8438,-0.410183903401097,1,,shallow_preferred,0.8259882560295237,2022,leave_event_out,200.0
2022,Taylor Reef,-17.8121,146.5703,1.8551421834079156,1,,shallow_preferred,0.9209694334211976,2022,leave_event_out,200.0
2022,Tern Reef,-20.9023,150.0264,-1.940902751155893,1,,shallow_preferred,-0.6844911876168375,2022,leave_event_out,200.0
2022,Thetford Reef,-16.7995,146.1951,0.6869782559540729,1,,shallow_preferred,1.100448026378369,2022,leave_event_out,200.0
2022,Tryon Island,-23.2457,151.7739,0.7394298817738182,1,,shallow_preferred,0.02569335807365131,2022,leave_event_out,200.0
2022,Turner Cay,-21.7031,152.5605,-1.11,1,,all_available,-0.35974110132882053,2022,leave_event_out,200.0
2022,Tydeman Cay,-13.9715,144.5017,-3.554377203886662,1,,shallow_preferred,-0.9301070009330548,2022,leave_event_out,200.0
2022,Warraber Island,-10.2007,142.8189,-3.827378726930228,1,,all_available,0.26634384135749567,2022,leave_event_out,200.0
2022,Woiz Reef,-10.1744,143.2264,-0.5409761267719593,1,,shallow_preferred,0.2536796908858444,2022,leave_event_out,200.0
2024,19-131 Reef,-19.7641,149.3786,-0.6744511753434193,1,,shallow_preferred,-0.30419186543636073,2024,leave_event_out,200.0
2024,19-138 Reef,-19.8024,149.4199,-1.0230412376642537,1,,shallow_preferred,-0.3083528482050355,2024,leave_event_out,200.0
2024,19-159 Reef,-19.6661,149.9146,-7.65684152839136,1,,shallow_preferred,-0.9225591189849941,2024,leave_event_out,200.0
2024,21-062 Reef,-21.0266,150.8538,-1.9333814204583104,1,,all_available,-0.7838408909000631,2024,leave_event_out,200.0
2024,21-139 Reef,-21.4552,151.4654,0.0726746718180955,1,,shallow_preferred,-0.32916982955078955,2024,leave_event_out,200.0
2024,21-187 Reef,-21.4072,151.6414,-0.4103944612504753,1,,shallow_preferred,-0.28937627380685255,2024,leave_event_out,200.0
2024,21-296 Reef,-21.3283,152.5656,-4.404290636113286,1,,all_available,-0.2580647739115726,2024,leave_event_out,200.0
2024,21-550 Reef,-21.9471,152.3069,-6.265088692108982,1,,shallow_preferred,-0.11335646230925267,2024,leave_event_out,200.0
2024,Agincourt Reef Number 1,-16.0398,145.8652,-4.012516339372439,1,,shallow_preferred,0.7427955309793483,2024,leave_event_out,200.0
2024,Aquila Island,-21.9611,149.5816,0.4390047486318469,1,,shallow_preferred,-0.27705340237766624,2024,leave_event_out,200.0
2024,Barren Island,-23.1578,151.0707,0.3196292238013338,1,,all_available,0.9580079655833803,2024,leave_event_out,200.0
2024,Bedarra Island,-18.0094,146.148,1.1625144023774636,1,,shallow_preferred,1.1542873031505152,2024,leave_event_out,200.0
2024,Cattle Bay,-18.5691,146.4823,-0.7300712136667187,1,,shallow_preferred,0.3510006868867676,2024,leave_event_out,200.0
2024,Chicken Reef,-18.6543,147.7143,-2.184520626102456,1,,shallow_preferred,-1.2528636962689734,2024,leave_event_out,200.0
2024,Chinaman Reef,-21.9973,152.664,-0.5064200122349298,1,,shallow_preferred,-0.11902038118765457,2024,leave_event_out,200.0
2024,Davies Reef,-18.8065,147.6688,-4.23,1,,shallow_preferred,-1.140540567969753,2024,leave_event_out,200.0
2024,Daydream Island,-20.2557,148.8122,0.6784482753618271,1,,shallow_preferred,0.48121576073935884,2024,leave_event_out,200.0
2024,Dent Island,-20.345,148.9382,2.566522705175249,1,,shallow_preferred,0.801219352146794,2024,leave_event_out,200.0
2024,Double Cone,-20.1046,148.7218,1.2275266028900518,1,,shallow_preferred,0.2203349250092679,2024,leave_event_out,200.0
2024,Dunk Island,-17.9263,146.1461,1.9648675111953395,1,,shallow_preferred,1.1496831177702205,2024,leave_event_out,200.0
2024,East Cay,-21.4731,152.5661,-2.711257994167201,1,,shallow_preferred,-0.2518446981857228,2024,leave_event_out,200.0
2024,Erskine Island,-23.4993,151.7749,-0.1237739004500273,1,,shallow_preferred,0.49808089329392624,2024,leave_event_out,200.0
2024,Farquharson Reef,-17.79,146.5315,-0.4620728254939896,1,,shallow_preferred,1.2603944521274575,2024,leave_event_out,200.0
2024,Feather Reef,-17.519,146.3887,-0.1261575783816608,1,,shallow_preferred,0.9020734910490269,2024,leave_event_out,200.0
2024,Fitzroy Island,-16.9233,145.9963,2.4398755607444453,1,,shallow_preferred,0.7533044645948158,2024,leave_event_out,200.0
2024,Frankland Islands,-17.227,146.0904,-4.0774689296026985,1,,shallow_preferred,0.5147423379564977,2024,leave_event_out,200.0
2024,Gannet Cay Reef,-21.9784,152.4742,-1.6855877548702187,1,,shallow_preferred,-0.11716121136399825,2024,leave_event_out,200.0
2024,Geoffrey Bay,-19.1548,146.8685,3.1578664283643807,1,,shallow_preferred,0.7689922164651627,2024,leave_event_out,200.0
2024,Havannah Island,-18.8472,146.5428,-2.0044825113156497,1,,shallow_preferred,0.9330535124577582,2024,leave_event_out,200.0
2024,Hayman Island,-20.0572,148.8997,-1.6394145048062023,1,,all_available,0.19393084014659884,2024,leave_event_out,200.0
2024,Helix Reef,-18.6203,147.2958,-2.0171620859266275,1,,shallow_preferred,-1.222316233056299,2024,leave_event_out,200.0
2024,Henderson Island,-21.4854,149.9096,1.126334270875045,1,,shallow_preferred,-0.4383077818667442,2024,leave_event_out,200.0
2024,Heron Island,-23.4384,151.9182,-0.181553811969767,1,,shallow_preferred,0.45868285605765263,2024,leave_event_out,200.0
2024,High Island,-17.1622,146.007,1.535772150210808,1,,shallow_preferred,0.6575430767567743,2024,leave_event_out,200.0
2024,Hook Island,-20.1681,148.8871,-3.042549039341085,1,,all_available,0.21378486050185,2024,leave_event_out,200.0
2024,Horseshoe Reef,-22.0227,152.6166,-0.1809719599408747,1,,shallow_preferred,-0.11750768094562578,2024,leave_event_out,200.0
2024,Humpy Island,-23.2162,150.9638,0.6080076396220804,1,,shallow_preferred,1.2212999658591304,2024,leave_event_out,200.0
2024,John Brewer,-18.619,147.0811,-2.873303413257616,1,,shallow_preferred,-1.037270108182226,2024,leave_event_out,200.0
2024,Kelso Reef,-18.4448,146.9933,-3.000988014471895,1,,shallow_preferred,-1.0539772427225795,2024,leave_event_out,200.0
2024,Knife Reef,-18.5711,147.5772,-4.760525391713829,1,,all_available,-1.2681296864175453,2024,leave_event_out,200.0
2024,Lady Elliot Reef,-18.6798,146.3325,2.6642012664764696,1,,shallow_preferred,0.4342618176754012,2024,leave_event_out,200.0
2024,Lady Musgrave,-23.8896,152.42,-1.9318759413607989,1,,shallow_preferred,0.006101642499814076,2024,leave_event_out,200.0
2024,Lagoon Reef,-12.3926,143.7398,-3.979975825951212,1,,all_available,-0.7302778107523608,2024,leave_event_out,200.0
2024,Lizard Island,-14.68995,145.45430850000002,0.9437563272144394,2,5.0,shallow_preferred,-0.4155319366004494,2024,leave_event_out,200.0
2024,Low Isles,-16.3831,145.5619,3.234717160448197,1,,shallow_preferred,0.9627254153114431,2024,leave_event_out,200.0
2024,Macgillivray,-14.6485,145.4915,0.3334817723541992,1,,all_available,-0.4717545696536931,2024,leave_event_out,200.0
2024,Mackay Reef,-16.0399,145.6506,2.986583602448798,1,,shallow_preferred,0.8543442900058472,2024,leave_event_out,200.0
2024,Manning Island,-23.854,151.3533,0.8688011005989598,1,,shallow_preferred,1.687468681640492,2024,leave_event_out,200.0
2024,Martin,-14.7553,145.3722,3.8351490990065393,1,,all_available,-0.32080867292190524,2024,leave_event_out,200.0
2024,Mast Head Reef,-23.5341,151.7497,0.0469545366380899,1,,all_available,0.8756410240936788,2024,leave_event_out,200.0
2024,Myrmidon Reef,-18.2585,147.3814,-1.772714135542496,1,,shallow_preferred,-1.2821599951247642,2024,leave_event_out,200.0
2024,No Name,-14.6308,145.6418,-3.1206719496112054,1,,shallow_preferred,-0.5592011864213224,2024,leave_event_out,200.0
2024,North Direction Island,-14.7435,145.5136,5.383649436141575,1,,shallow_preferred,-0.4208957664776846,2024,leave_event_out,200.0
2024,North Keppel Island,-23.0864,150.9052,1.0622295146220626,1,,shallow_preferred,1.1898784987013085,2024,leave_event_out,200.0
2024,Northeast Reef,-18.5718,146.4947,0.4083809324888072,1,,shallow_preferred,0.34973626311432343,2024,leave_event_out,200.0
2024,Nth Barnards (Jesse Is),-17.6717,146.1747,-2.745176977858989,1,,all_available,1.2018127325248398,2024,leave_event_out,200.0
2024,One Tree Island,-23.4833,152.0739,-1.8831180838731818,4,,all_available,-0.12637215085766415,2024,leave_event_out,200.0
2024,Pandora Reef,-18.8164,146.4341,-1.2492841044856169,1,,shallow_preferred,0.9143153564260742,2024,leave_event_out,200.0
2024,Peart Reef,-17.4665,146.4031,-2.1103074542540026,1,,all_available,0.8919600482716121,2024,leave_event_out,200.0
2024,Pelican Island,-23.2397,150.8742,1.3336012499129186,1,,shallow_preferred,1.2406202523242924,2024,leave_event_out,200.0
2024,Pelorus Island,-18.5406,146.4888,-4.99468701852191,1,,shallow_preferred,0.34671107387979677,2024,leave_event_out,200.0
2024,Penrith Reef,-21.0036,149.8882,-8.25,1,,shallow_preferred,-0.6162811196206973,2024,leave_event_out,200.0
2024,Pine Island,-20.378,148.8884,2.039983382562866,1,,shallow_preferred,0.8091998220880444,2024,leave_event_out,200.0
2024,Pine Peak Island,-21.5145,150.2515,-0.7875008679016648,1,,shallow_preferred,-0.47419278890433036,2024,leave_event_out,200.0
2024,Rat Island,-23.767,151.3185,5.273399331924637,1,,shallow_preferred,1.6701820786667767,2024,leave_event_out,200.0
2024,Rebe Reef,-19.795,150.1499,-8.971298792288794,1,,shallow_preferred,-1.125747605125069,2024,leave_event_out,200.0
2024,Rib Reef,-18.473,146.8774,-0.7957262887094778,1,,shallow_preferred,-0.5293261768818924,2024,leave_event_out,200.0
2024,Sand Bank No7,-13.4363,143.9722,-6.256932822483051,1,,shallow_preferred,-1.0126777064343817,2024,leave_event_out,200.0
2024,Seaforth Island,-20.4685,149.0389,1.0099774032713746,1,,all_available,0.8042511633909636,2024,leave_event_out,200.0
2024,Seal Rocks North,-23.9583,151.4849,3.263794696516893,1,,shallow_preferred,1.3388131811466049,2024,leave_event_out,200.0
2024,Shute and Tancred Islands,-20.3009,148.7983,1.6179930495016066,1,,shallow_preferred,0.4950654601248166,2024,leave_event_out,200.0
2024,Snake Reef,-22.0232,152.1928,-1.1544690991552988,1,,shallow_preferred,-0.10957950780563562,2024,leave_event_out,200.0
2024,Snapper Island North,-16.2924,145.4969,7.4435563247489664,1,,shallow_preferred,0.9818330658837697,2024,leave_event_out,200.0
2024,St Crispin Reef,-16.0733,145.8438,-2.0280244486688037,1,,shallow_preferred,0.7602896846193075,2024,leave_event_out,200.0
2024,Taylor Reef,-17.8121,146.5703,-0.1915376615305835,1,,shallow_preferred,1.2599077992925838,2024,leave_event_out,200.0
2024,Tern Reef,-20.9023,150.0264,-3.845918940878663,1,,shallow_preferred,-0.6469325513811046,2024,leave_event_out,200.0
2024,Thetford Reef,-16.7995,146.1951,1.199482382797532,1,,shallow_preferred,0.7577195688058234,2024,leave_event_out,200.0
2024,Tryon Island,-23.2457,151.7739,-1.813614176405533,1,,shallow_preferred,0.5323541720867646,2024,leave_event_out,200.0
2024,Turner Cay,-21.7031,152.5605,-2.5344971807506527,1,,all_available,-0.22546614288037528,2024,leave_event_out,200.0
2024,Willis Island,-16.2897,149.9649,-13.17,1,,shallow_preferred,-1.6883029550474016,2024,leave_event_out,200.0
2024,Yonge Reef,-14.5731,145.6147,-1.8594030718308463,1,,shallow_preferred,-0.5683637074210635,2024,leave_event_out,200.0
2016,19-131 Reef,-19.7641,149.3786,2.4881428483989625,1,,shallow_preferred,-0.9292656125027786,19-131 Reef,leave_site_out,200.0
2017,19-131 Reef,-19.7641,149.3786,0.1648669316651334,1,,shallow_preferred,-0.9292656125027786,19-131 Reef,leave_site_out,200.0
2020,19-131 Reef,-19.7641,149.3786,2.681231950161008,1,,shallow_preferred,-0.9292656125027786,19-131 Reef,leave_site_out,200.0
2022,19-131 Reef,-19.7641,149.3786,-2.3785906080173893,1,,shallow_preferred,-0.9292656125027786,19-131 Reef,leave_site_out,200.0
2024,19-131 Reef,-19.7641,149.3786,-0.6744511753434193,1,,shallow_preferred,-0.9292656125027786,19-131 Reef,leave_site_out,200.0
2016,19-138 Reef,-19.8024,149.4199,1.615120950831018,1,,shallow_preferred,-0.842854288818257,19-138 Reef,leave_site_out,200.0
2017,19-138 Reef,-19.8024,149.4199,-0.6955989138045973,1,,shallow_preferred,-0.842854288818257,19-138 Reef,leave_site_out,200.0
2020,19-138 Reef,-19.8024,149.4199,-0.2586793278278807,1,,shallow_preferred,-0.842854288818257,19-138 Reef,leave_site_out,200.0
2024,19-138 Reef,-19.8024,149.4199,-1.0230412376642537,1,,shallow_preferred,-0.842854288818257,19-138 Reef,leave_site_out,200.0
2016,19-159 Reef,-19.6661,149.9146,-3.01,1,,shallow_preferred,-1.0246012934100348,19-159 Reef,leave_site_out,200.0
2017,19-159 Reef,-19.6661,149.9146,-0.47,1,,shallow_preferred,-1.0246012934100348,19-159 Reef,leave_site_out,200.0
2022,19-159 Reef,-19.6628,149.9152,-4.44,1,,all_available,-1.0249386086296157,19-159 Reef,leave_site_out,200.0
2024,19-159 Reef,-19.6661,149.9146,-7.65684152839136,1,,shallow_preferred,-1.0246012934100348,19-159 Reef,leave_site_out,200.0
2016,20-104 Reef,-20.0286,149.6933,1.2862792410082275,1,,shallow_preferred,-1.2543863012787704,20-104 Reef,leave_site_out,200.0
2017,20-104 Reef,-20.0286,149.6933,-0.2948143010351345,1,,shallow_preferred,-1.2543863012787704,20-104 Reef,leave_site_out,200.0
2020,20-104 Reef,-20.0286,149.6933,1.3679715009030966,1,,shallow_preferred,-1.2543863012787704,20-104 Reef,leave_site_out,200.0
2016,21-062 Reef,-21.028,150.8534,-0.47,1,,shallow_preferred,-0.7709665922157392,21-062 Reef,leave_site_out,200.0
2017,21-062 Reef,-21.028,150.8534,-1.3030360356554327,1,,shallow_preferred,-0.7709665922157392,21-062 Reef,leave_site_out,200.0
2020,21-062 Reef,-21.0266,150.8538,-0.2332874208135233,1,,all_available,-0.7710663631928747,21-062 Reef,leave_site_out,200.0
2022,21-062 Reef,-21.0266,150.8538,-1.045948682836028,1,,all_available,-0.7710663631928747,21-062 Reef,leave_site_out,200.0
2024,21-062 Reef,-21.0266,150.8538,-1.9333814204583104,1,,all_available,-0.7710663631928747,21-062 Reef,leave_site_out,200.0
2016,21-139 Reef,-21.4552,151.4654,-0.64,1,,shallow_preferred,-0.534657360512474,21-139 Reef,leave_site_out,200.0
2017,21-139 Reef,-21.4552,151.4654,-0.8370985853263284,1,,shallow_preferred,-0.534657360512474,21-139 Reef,leave_site_out,200.0
2022,21-139 Reef,-21.4552,151.4654,-0.4091454128263019,1,,shallow_preferred,-0.534657360512474,21-139 Reef,leave_site_out,200.0
2024,21-139 Reef,-21.4552,151.4654,0.0726746718180955,1,,shallow_preferred,-0.534657360512474,21-139 Reef,leave_site_out,200.0
2016,21-187 Reef,-21.4072,151.6414,-0.31,1,,shallow_preferred,-0.5652724289903391,21-187 Reef,leave_site_out,200.0
2017,21-187 Reef,-21.4072,151.6414,-0.6164626088503855,1,,shallow_preferred,-0.5652724289903391,21-187 Reef,leave_site_out,200.0
2020,21-187 Reef,-21.4072,151.6414,0.8718928705099143,1,,shallow_preferred,-0.5652724289903391,21-187 Reef,leave_site_out,200.0
2022,21-187 Reef,-21.4072,151.6414,-0.083471493881662,1,,shallow_preferred,-0.5652724289903391,21-187 Reef,leave_site_out,200.0
2024,21-187 Reef,-21.4072,151.6414,-0.4103944612504753,1,,shallow_preferred,-0.5652724289903391,21-187 Reef,leave_site_out,200.0
2016,21-245 Reef,-21.298,152.4425,0.0,1,,shallow_preferred,-0.46170588603537305,21-245 Reef,leave_site_out,200.0
2017,21-245 Reef,-21.298,152.4425,0.0679673369730013,1,,shallow_preferred,-0.46170588603537305,21-245 Reef,leave_site_out,200.0
2020,21-245 Reef,-21.2965,152.4465,-0.4331639766129953,1,,all_available,-0.46209964675612225,21-245 Reef,leave_site_out,200.0
2022,21-245 Reef,-21.2965,152.4465,-0.4454734262389186,1,,all_available,-0.46209964675612225,21-245 Reef,leave_site_out,200.0
2020,21-296 Reef,-21.3297,152.5636,-0.338299175268177,1,,shallow_preferred,-0.3200355132533698,21-296 Reef,leave_site_out,200.0
2022,21-296 Reef,-21.3283,152.5656,-1.4652746991282903,1,,all_available,-0.32004006025967835,21-296 Reef,leave_site_out,200.0
2024,21-296 Reef,-21.3283,152.5656,-4.404290636113286,1,,all_available,-0.32004006025967835,21-296 Reef,leave_site_out,200.0
2016,21-550 Reef,-21.9471,152.3069,0.0921533394028272,1,,shallow_preferred,-0.28672673303214513,21-550 Reef,leave_site_out,200.0
2017,21-550 Reef,-21.9471,152.3069,0.3405297474348194,1,,shallow_preferred,-0.28672673303214513,21-550 Reef,leave_site_out,200.0
2020,21-550 Reef,-21.9471,152.3069,0.2899349813298437,1,,shallow_preferred,-0.28672673303214513,21-550 Reef,leave_site_out,200.0
2022,21-550 Reef,-21.9471,152.3069,-0.0034301923432069,1,,shallow_preferred,-0.28672673303214513,21-550 Reef,leave_site_out,200.0
2024,21-550 Reef,-21.9471,152.3069,-6.265088692108982,1,,shallow_preferred,-0.28672673303214513,21-550 Reef,leave_site_out,200.0
2016,21-591 Reef,-21.0266,150.3807,-1.14,1,,all_available,-0.6323342850234069,21-591 Reef,leave_site_out,200.0
2017,21-591 Reef,-21.0266,150.3807,-2.930230544831029,1,,all_available,-0.6323342850234069,21-591 Reef,leave_site_out,200.0
2016,Agincourt Reef Number 1,-16.0398,145.8652,0.6706690019749448,1,,shallow_preferred,1.1842701261357305,Agincourt Reef Number 1,leave_site_out,200.0
2017,Agincourt Reef Number 1,-16.0384,145.8688,-3.146731387263813,1,,all_available,1.1835871766360773,Agincourt Reef Number 1,leave_site_out,200.0
2020,Agincourt Reef Number 1,-16.0398,145.8652,-6.3761235901028375,1,,shallow_preferred,1.1842701261357305,Agincourt Reef Number 1,leave_site_out,200.0
2022,Agincourt Reef Number 1,-16.0398,145.8652,-2.651844619931497,1,,shallow_preferred,1.1842701261357305,Agincourt Reef Number 1,leave_site_out,200.0
2024,Agincourt Reef Number 1,-16.0398,145.8652,-4.012516339372439,1,,shallow_preferred,1.1842701261357305,Agincourt Reef Number 1,leave_site_out,200.0
2020,Aquila Island,-21.9611,149.5816,1.900201645273785,1,,shallow_preferred,-0.6328419870521923,Aquila Island,leave_site_out,200.0
2022,Aquila Island,-21.9611,149.5816,1.9098567453975277,1,,shallow_preferred,-0.6328419870521923,Aquila Island,leave_site_out,200.0
2024,Aquila Island,-21.9611,149.5816,0.4390047486318469,1,,shallow_preferred,-0.6328419870521923,Aquila Island,leave_site_out,200.0
2016,Arlington Reef,-16.6891,146.0871,1.8697210938847693,1,,shallow_preferred,0.8611042133098002,Arlington Reef,leave_site_out,200.0
2017,Arlington Reef,-16.6891,146.0871,0.8026286572687749,1,,shallow_preferred,0.8611042133098002,Arlington Reef,leave_site_out,200.0
